,Portfolio Annual,Gini,Sharpe Ratio,601 Weight,602 Weight,700 Weight,701 Weight,702 Weight,142 Weight,143 Weight,SPY Weight,QQQ Weight,^RUT Weight,IEI Weight,LQD Weight
0,1.7078730085838822,2.3313312564102304,0.7325741478770608,0.1420799071698175,0.0861383898610787,0.0439392287479911,0.1767880305544976,0.1553086486669218,0.0094171232987347,0.0186312244752301,0.012659782775615,0.0120078496778366,0.0310490295423057,0.0949129173960817,0.2170678678338891
1,1.3687962908989215,2.1528205929942192,0.6358153091592046,0.2168544374820536,0.1560211676782565,0.0316499405750091,0.1203615441572817,0.0303615540767655,0.0061679058541543,0.0086032503283099,0.0073331441007814,0.003460974552344,0.0151356371381599,0.2791489095482933,0.1249015345085904
2,2.153766423663206,2.5895156883864487,0.8317255745244153,0.0841290645756126,0.1172758221392591,0.090624189632369,0.1118428206422531,0.1301597868325081,0.0058551382228707,0.0106341311664519,0.0163577838598796,0.0576086707080445,0.0074919236990558,0.1811628959425274,0.1868577725791676
3,1.861077770279884,2.145523151644993,0.8674237650863745,0.0756535584531026,0.1690251306671891,0.1539863911385388,0.1287523342353194,0.131977063334107,0.0150086718463415,0.0169594468805933,0.0151990417361122,0.0331439508203467,0.0160544344493068,0.1390964370971935,0.1051435393418488
4,1.8024970547542372,2.2194664617820323,0.8121307916980165,0.1405704821958052,0.0567816367991107,0.1576820846190234,0.1734040439227125,0.101500083784519,0.0277983388413933,0.0004322675126896,0.0058011175127326,0.0390936532063212,0.0013531319440526,0.1208863586122921,0.1746968010493474
5,1.7170246619179652,2.6336766457955023,0.6519496858732017,0.0882029706161699,0.1298512274743899,0.0793643744416689,0.1066143746225632,0.078883805337531,0.0166000513184629,0.0070653203575455,0.0066484665783733,0.0118297976576189,0.0545098879389088,0.22172598930935,0.1987037343474171
6,1.398237978521455,1.590681076899663,0.8790184272806639,0.1022449636092379,0.1602195221160387,0.1757458771006936,0.1666875449185666,0.1868858910132287,0.0184208389199631,0.0159018250142914,0.0077683845194138,0.0128674165937586,0.0061103918549194,0.1000673029198504,0.0470800414200373
7,1.268059789245246,2.136046165166785,0.5936481195602972,0.0571896448872408,0.1954132447202023,0.1702959393907273,0.1299209981137579,0.0713055520689584,0.0036141723068943,0.0022832025389782,0.0061692977942731,0.0031688356248219,0.0054160656545256,0.1967459614247079,0.1584770854749118
8,1.9098881071573537,2.555361865124207,0.7474041673798404,0.1807997903784053,0.1518299990331095,0.1224912221465334,0.0184704989514208,0.1409907280967501,0.0022137476426389,0.0088254584108224,0.0231067668371415,0.017685488389018,0.0403963329092238,0.1204390082113365,0.1727509589935994
9,1.7245815183249968,1.9856804322875727,0.8685090965711029,0.1168530189730385,0.2149421866148277,0.0739794067401376,0.1792806808186056,0.0854871586989397,0.0394483292946503,0.0143056141209161,0.0027757016481307,0.0347961482567849,0.0066824524716001,0.1660046045406338,0.0654446978217345
10,1.700423147779362,2.5432873422049638,0.668592620095038,0.0663546541815332,0.0127463645305751,0.0916565915862594,0.2303382632229157,0.1942244473288129,0.0092892786381498,0.0011904759278967,0.0038610582409553,0.0232230112336122,0.0267390835806455,0.025057308111769,0.3153194634168744
11,1.5701244561510563,1.871510535781584,0.8389610563935928,0.1027529777108774,0.1914374591931147,0.1345733342445903,0.1592548767387196,0.2077511747179671,0.0008321084974627,0.0001983000258471,0.0173787551952056,0.0165717145797133,0.0325711950602973,0.046693318738321,0.0899847852978837
12,1.5224291950092894,1.350197074411529,1.127560727142611,0.1984728351097274,0.0596214738325715,0.0111922971923062,0.3505506045618785,0.2628909022713126,0.0088979980053999,0.0310551766001429,0.0101047076399928,0.0275666378367544,0.0018452407977424,0.029759780932897,0.0080423452192741
13,1.7368845246452214,2.414240612956367,0.719433065339048,0.0788899754955846,0.1566405002089614,0.0899253599483183,0.1273914329809835,0.0960568644733606,0.0049203973706686,0.0478679894792591,0.0227424277030126,5.757842399163237e-05,0.0195234376969905,0.1727844464710331,0.1831995897478357
14,1.7920043910488737,2.549416385450707,0.7029076934139452,0.1737176770667872,0.0323621066309139,0.1449509195513119,0.0741292899318383,0.1008326696773989,0.015150271874776,0.0077686836613404,0.0180867392471774,0.0146671186479085,0.0274605658659323,0.1822672509271892,0.2086067069174255
15,1.6814524044548973,2.0951541520958057,0.8025435277747568,0.0759631736266864,0.1179798398664424,0.180524057942583,0.1003095167077797,0.1853039502969892,0.0323280771691696,0.0047267250548259,0.0313488683185603,0.0094167612410887,0.019102111828105,0.1183666808353474,0.1246302371124218
16,1.8623744546642171,2.49889131269602,0.7452802949860701,0.1254504579776534,0.1383729610218113,0.1563766699804087,0.0484419175285891,0.1038440322246708,0.0151471026236572,0.036262402007759,0.0281095916995645,0.0087175574706783,0.0061414613133564,0.1472411826217624,0.1858946635300884
17,1.306952838465003,1.714503512424442,0.7622923073612544,0.1328837489171713,0.0638840565194829,0.11180407939509,0.2201989289258734,0.2294951339348903,0.0167599092917417,0.0039566783676498,0.0003078484711793,0.0014462070865763,0.0395998140356397,0.0498795990706556,0.129783995984049
18,1.638743696974987,2.029791943735708,0.8073456503916254,0.0301081465655814,0.2148680662283298,0.1817306277329831,0.2174391905687551,0.0524189982694947,0.0221454032728864,0.0084565089982568,0.0051938949278329,0.0193377818928987,0.0435686559789805,0.1474165083174354,0.0573162172465648
19,1.4761273725020674,1.4157543451896448,1.0426437167701827,0.1057968820363429,0.0294296909596362,0.0740397842068104,0.3423522902239911,0.3054105547971864,0.0023751660503319,0.0071975880373021,0.017516046861143,0.024177605634557,0.0263010683322151,0.0374605145726067,0.0279428082878767
20,1.9410567167350568,2.2504955425524944,0.8625019157040967,0.1693037761307549,0.1714966214868737,0.1239600371226338,0.1794228133427654,0.0781181032744053,0.0089604429623604,0.0199796196417975,0.0042675463609792,0.0391609509898308,0.0091604965340064,0.0348970959622815,0.1612724961913103
21,1.6820311027822,1.9492832150162072,0.8628972382385259,0.1203166916680816,0.1392619065327735,0.1568365105557087,0.1874426899009271,0.1460757795666287,0.0343696774038594,0.0157363172786212,0.0185729366479665,0.0145215593086644,0.0152841011758482,0.0547902679534499,0.0967915620074704
22,1.587753468695463,2.286773211819693,0.6943204776445726,0.1028045564181888,0.1722752653763517,0.0683009080748681,0.1132230005132795,0.1387954448795197,0.0235486114041155,0.0172225164470791,0.0231042231687212,0.0004310602672095,0.0139988062412386,0.1301451830093349,0.1961504242000929
23,1.570003051946833,2.174676142536464,0.7219479816960875,0.204444648144189,0.0879355472408121,0.0730860606128979,0.197437876695464,0.0331016121376249,0.0286757055779351,0.0053290100843681,0.0125328295119255,0.0013650332089312,0.0503926087253882,0.2043613420018314,0.1013377260586324
24,1.773466015265468,2.018878901237166,0.8784410071246422,0.1577556132883197,0.1971849030027894,0.1186464541435097,0.0700941612459518,0.1658840846837997,0.0075970203900322,0.0153939159570042,0.0193786978283736,0.0264152164439101,0.0180434778843841,0.1452972014009244,0.0583092537310004
25,1.775213323398228,2.1051438283918875,0.8432741266682514,0.105561110677337,0.1880010651021957,0.007246077929197,0.1858699551298672,0.1766883052648555,0.001679446249049,0.0072599542550435,0.028167567350612,0.0287186771637865,0.0040733900982255,0.0930028369536808,0.1737316138261499
26,1.5986492898011129,2.045531083301493,0.7815326312328085,0.146585605076507,0.0603819878843079,0.1919169237310176,0.14299182837893,0.166224587929091,0.0237677424015821,0.0053199438418548,0.0137385705387725,0.0118560426690999,0.0155933057544507,0.056968518618585,0.1646549431758011
27,1.6368710100693296,2.099643857475596,0.7795945985036439,0.1032653161333939,0.1699829917761394,0.0919969164569109,0.140575578406104,0.1734934224281657,0.0033647630187084,0.0145621760654053,0.021512204647598,0.0057185885187905,0.0479088670373794,0.1231305356574239,0.10448863985398
28,1.6560880987985804,2.303375850862403,0.7189830084302252,0.0298647758695064,0.1860443055354135,0.0503643297548899,0.1434262747361941,0.1391905291404797,0.0113235590242242,0.0413186849865137,0.0047626669619443,0.0107905097973567,0.0278945099187456,0.1878071611451335,0.1672126931295981
29,2.08145982410608,2.5465886585965887,0.8173521927381713,0.1121727052873505,0.1550736421696626,0.1331076713946027,0.031781456302494,0.1318208298813085,0.0039731438912067,0.0039216073146824,0.0387692944138078,0.0383056027117998,0.0067514080964628,0.1809565729775828,0.163366065559039
30,1.7733376697603995,2.033280604536809,0.8721558971268375,0.1666784049840525,0.1427181258791138,0.1467709596205748,0.1951129003075299,0.0561944761427111,0.0048384377700716,0.0012647379061414,0.0558902510382658,0.006745049468539,0.0101621624921134,0.1152733448282009,0.0983511495626853
31,1.3818217437436386,1.7115587839072437,0.8073469382039787,0.1325402985432704,0.1774032905534469,0.1112630047079418,0.1707632554669171,0.1724395769662131,0.0025213849638206,0.0124581735719329,0.0118188607241218,0.004039202561628,0.020649154294701,0.0892658982409784,0.0948378994050272
32,1.8229617053108216,2.31017575452686,0.7891008732728115,0.2584076867928215,0.0712224955196004,0.0581868323823234,0.1478818958158352,0.0963438000427198,0.0015685607142482,0.0003972885102047,0.029434971666501,0.0186470917800114,0.0229799078846339,0.1193634952302497,0.1755659736608503
33,1.7031687967826947,2.367058717900316,0.7195295933737882,0.1526790930586718,0.171737305183408,0.0629511448323684,0.0872536391373293,0.1426533739937096,0.0320297334184076,0.0450386585376085,0.0013267276600637,0.0128110927298309,0.0037357256757885,0.11827028141918,0.1695132243536333
34,1.708805776772282,2.1555596683432063,0.7927434354372079,0.1510381459738954,0.1398432562995503,0.029528403391803,0.1557596564596495,0.1504540214231263,0.0219368690334852,0.0023230116259899,0.0040285988545218,0.0303309628812302,0.0246244484229049,0.1401707683213245,0.1499618573125183
35,1.5237357171225652,1.8439274586412728,0.8263533958355141,0.1575751687650163,0.1168021733707573,0.1681373677660762,0.1563075335932716,0.1150253790553657,0.029168698750171,0.0205326758206267,0.0149993527780707,0.0058440285447449,0.0151101619416979,0.1457243564199333,0.0547731031942678
36,1.8458097076046176,2.168746788722275,0.8510950735249655,0.0525313145747404,0.1155120929299129,0.1948024150966271,0.1545163904265481,0.1790004447122302,0.0211539870070283,0.0095510053407861,0.0135912933422806,0.0335308499229062,0.0119930970177961,0.0514575513504456,0.1623595582786979
37,2.1955360957702785,2.6149039175396025,0.8396240034073938,0.0465844311879351,0.1087997630167849,0.1827491056892197,0.072568052276424,0.1834525312907046,0.0150477610517309,0.0032266271137241,0.0035237650224647,0.0698927793009809,0.0044677591027744,0.1094088703234223,0.2002785546238339
38,1.450867441145176,1.8443278779928616,0.7866645938921232,0.1264015591732954,0.141586855610667,0.1574607370187739,0.0592246656539103,0.1964174799238236,0.0175065153293218,0.0058596983803788,0.0206811616917992,0.0079607230521378,0.0098536424821136,0.1781179254818409,0.0789290362019372
39,1.5534587565074087,1.8493771123804112,0.8399902573185231,0.1557163706226895,0.0569620046189746,0.208891192128345,0.1211047361564568,0.1370182426152442,0.0268561921555849,0.0092860861269311,0.0180850104760911,0.0130775797652813,0.0104403890398506,0.1802348620589553,0.0623273342355951
40,1.715036678406756,2.165959231211452,0.7918139241464446,0.1362572930841899,0.1382143632562376,0.1057055663552589,0.132659114325421,0.1433229598326088,0.002350915690207,0.0035465725763887,0.0167256656781432,0.0205877984435339,0.035395449311234,0.1355362798030064,0.12969802164377
41,2.0315484433404585,2.528507625802203,0.8034575109086027,0.0902169303834196,0.0541984904295192,0.2071982789126087,0.1179892844572825,0.0551413718536747,0.004531942942331,0.0266295726289536,0.0371730573774726,0.0237863088876406,0.0064993004693944,0.1981549801255525,0.1784804815321502
42,1.7408540429038055,2.239377434135569,0.7773830424328624,0.1789938089671087,0.0866734463808318,0.1974158168883462,0.1148170729815594,0.0292104134368085,0.0204623771496227,0.002615884922872,0.0481522271892824,0.0004534679908306,0.0130702883549302,0.186255841197153,0.121879354540654
43,1.7373486385969583,2.5546321383754944,0.6800778133566222,0.1206933289295155,0.1461968770611361,0.0426987332354242,0.0700958761278868,0.1606360079700758,0.0208884784999182,0.0144503921403566,0.0289360117060749,0.0008317949476988,0.030344497617142,0.1363258709032694,0.2279021308615011
44,1.286879459023016,1.531014607356818,0.840540288015094,0.0899060084799565,0.0803149879826952,0.1106840735126902,0.2479916813042613,0.1240167593965916,0.0015104435505549,0.0259511099199923,0.0016262156649422,0.008653033115297,0.0239418671663719,0.2666985744088551,0.0187052454977914
45,1.960587234367761,2.235437966215593,0.8770483744117796,0.1852619060036749,0.1863556489141957,0.0691311249188269,0.1351790965397208,0.0742990356003573,0.0134827870561326,0.0040538123853466,0.04783266493514,0.0237685581075113,0.0094400879725455,0.1502753190088415,0.1009199585577065
46,1.5550503090376866,1.9482470161628,0.7981792329909275,0.1276760881641677,0.2040268977901541,0.1951677388668778,0.0659416370610167,0.1797253635234179,0.0132599672757181,0.020551736253574,0.0081290180048867,0.0078482528101545,0.041275525023831,0.1187801165891234,0.0176176586370776
47,1.824049528622118,2.302679826878373,0.7921420543710108,0.1803999435626475,0.0570579054094978,0.0987684493701876,0.1347634603794727,0.1001804433088334,0.0034082847022063,0.0119141636549514,0.0416031855078357,0.0132623702356602,0.0088945507011814,0.1781001432475612,0.1716470999199645
48,1.929917720400787,2.169311905205121,0.8896451062523909,0.0511974425276038,0.1639458210034987,0.1936119910574283,0.2338038854748374,0.0592107289798102,0.0137117579777361,0.0067591595482934,0.0217110835986231,0.0386380874065129,0.0056442603872279,0.072095707275533,0.1396700747628947
49,1.8399950623765091,2.172183861342513,0.847071509517295,0.1138408467788477,0.1331629546033798,0.1180012019624725,0.1217969861687126,0.1448280229208042,0.0178248236183562,0.0249635080859933,0.0386009911223578,0.0142222797773381,0.0031913192691944,0.1350283383661271,0.1345387273264157
50,1.5548329329321264,2.09589543441844,0.7418466147685249,0.1291984937384655,0.0771816028923877,0.1657066628775353,0.1287627524724297,0.1345168783203673,0.039649462951995,0.0008053252773391,0.0330656608488862,0.0009676291355946,0.0030275712042792,0.1306406747000026,0.1564772855807173
51,1.7528617114186409,2.1256718336045064,0.8246153915707248,0.1445440284852269,0.1861255391725617,0.0806479421320505,0.0446656253472184,0.2067020872211736,0.0377880586370249,0.001318317522359,0.0418876167961163,0.0126925515626826,0.0055745469264566,0.1229018541737934,0.1151518320233356
52,1.7908282232424355,2.150111100929976,0.8329003196476028,0.0999120792779775,0.0596995468563163,0.1975587495288908,0.1716762375057678,0.1648391481300933,0.0051006614832267,0.0276695126224352,0.0251004979940221,0.0110864134351604,0.0225467010503922,0.0515799347244566,0.1632305173912608
53,1.7282430292527629,2.261059830699861,0.7643508613913252,0.1313458745210209,0.0427513555517928,0.1392528339586346,0.1669321632544539,0.133098197689102,0.0091396755139881,0.0431205001652139,0.0132401101929299,0.0108511467693213,0.0062443916056918,0.1113363676810861,0.1926873830967639
54,1.8035070482804505,2.260059592332337,0.7979909266105973,0.1467613983703041,0.2226788903280441,0.1468207280478404,0.1772603871329834,0.0202613202664603,0.005914736743438,0.0097923231350355,0.004224923567348,0.0246488379283545,0.0515573635788551,0.1205653116452758,0.0695137792560601
55,2.001095288810384,2.2201793022660463,0.901321477399572,0.2007456256669935,0.0705288163783066,0.1699060080209766,0.1468953012900811,0.1223457592899885,0.0221693639888275,0.0223873607232804,0.0065786527542527,0.0426763794642754,0.004204392389225,0.0595229685452435,0.1320393714885485
56,1.685194451646832,1.922707567896832,0.8764694536934676,0.0503084283865672,0.0949719393789119,0.1292298500401393,0.1595524577788159,0.1940080176568925,0.0087746576731952,0.0265917329103674,0.0284742608846175,0.0155873618180419,0.0149890132593722,0.1861824051086945,0.0913298751043839
57,1.5766392877449853,1.9967364345216223,0.7896081127616205,0.0800601885066645,0.2522954741095499,0.1968236151776791,0.2622798977610397,0.0350475668143098,0.0006182913217123,0.0055738372245052,0.0194308824282365,0.0044516531076628,0.0495549412261884,0.040588969460399,0.0532746828620522
58,1.6008271044393174,1.9208468950191373,0.8333965130642899,0.1896212096464159,0.1446603022016687,0.107901756592837,0.1324184539556539,0.118916378374609,0.0013846075325591,0.032684933481927,0.0205827103228361,0.0055477354658119,0.0143354474307067,0.15304611317599,0.0789003518189841
59,1.5800040625651324,2.1776496392213263,0.7255547605583158,0.0179287449932715,0.1394933905034363,0.1832594198334854,0.1526739554110476,0.1696646607034712,0.0124945206524655,0.0015350484115179,0.0011318379578522,0.0160475263650616,0.0507051740544419,0.1058978560428351,0.1491678650711134
